gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/Tanh_grad/TanhGrad	TanhGrad	GPU-0	0	3675	3675	(128x128)(128x128)->(128x128)	51	51	0	gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/Tanh_grad/TanhGrad@GPU-0@(128x128)(128x128)->(128x128)
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/luong_attention/mul/Enter_grad/Add	Add	GPU-0	0	3985	3985	(1x1)(1x1)->(1x1)	51	51	0	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/luong_attention/mul/Enter_grad/Add@GPU-0@(1x1)(1x1)->(1x1)
global_norm_1/Const	Const	GPU-0	17	75	310	(no input)->(int32 1x1)	0	51	0	global_norm_1/Const@GPU-0@(no input)->(int32 1x1)
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/MatMul/Enter_grad/b_acc_1	Merge	GPU-0	2	294	677	(128x49x128)(128x49x128)->(128x49x128)(int32 1x1 slot 1 slot )	0	3	0	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/MatMul/Enter_grad/b_acc_1@GPU-0@(128x49x128)(128x49x128)->(128x49x128)(int32 1x1 slot 1 slot )
gradients/dynamic_seq2seq/encoder/rnn/while/Merge_5_grad/Switch	Switch	GPU-0	15	1244	3454	(128x128)(int32 1x1 slot 1 slot )(boolean 1x1)->(128x128)	0	51	0	gradients/dynamic_seq2seq/encoder/rnn/while/Merge_5_grad/Switch@GPU-0@(128x128)(int32 1x1 slot 1 slot )(boolean 1x1)->(128x128)
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_1_grad/Reshape	Reshape	GPU-0	29	1588	5255	(128x128)(int32 2x1)->(128x128)	0	51	0	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_1_grad/Reshape@GPU-0@(128x128)(int32 2x1)->(128x128)
gradients/dynamic_seq2seq/encoder/rnn/while/TensorArrayWrite/TensorArrayWriteV3_grad/TensorArrayReadV3/StackPopV2/Enter	Enter	GPU-0	23	59	218	(tf_resource 1x1)->(tf_resource 1x1)	0	51	0	gradients/dynamic_seq2seq/encoder/rnn/while/TensorArrayWrite/TensorArrayWriteV3_grad/TensorArrayReadV3/StackPopV2/Enter@GPU-0@(tf_resource 1x1)->(tf_resource 1x1)
dynamic_seq2seq/decoder/decoder/while/NextIteration_12	NextIteration	GPU-0	39	2336	6925	(boolean 128x1)->(boolean 128x1)	0	51	0	dynamic_seq2seq/decoder/decoder/while/NextIteration_12@GPU-0@(boolean 128x1)->(boolean 128x1)
dynamic_seq2seq/decoder/LuongAttention/Shape	Shape	GPU-0	23	35	102	(128x19x128)->(int32 3x1)	0	19	0	dynamic_seq2seq/decoder/LuongAttention/Shape@GPU-0@(128x19x128)->(int32 3x1)
dynamic_seq2seq/encoder/rnn/while/Less_1	Less	GPU-0	26	3923	7998	(int32 1x1)(int32 1x1 slot 1 slot )(int32 1x1)->(boolean 1x1)	0	51	0	dynamic_seq2seq/encoder/rnn/while/Less_1@GPU-0@(int32 1x1)(int32 1x1 slot 1 slot )(int32 1x1)->(boolean 1x1)
